geoid,zero_vehicle_rate,renter_occupied_rate
48201220702,0.06073211314475874,0.4509151414309484
48201220800,0.17922948073701842,0.7864321608040201
48201221501,0.11548913043478261,0.4633152173913043
48201251000,0.017341040462427744,0.5953757225433526
48201311702,0.11600587371512482,0.9618208516886931
48201312901,0.49531459170013387,0.7991967871485943
48201320100,0.12,0.7170731707317073
48201320202,0.044543429844097995,0.6191536748329621
48201321101,0.09968652037617555,0.618808777429467
48201333501,0.13659359190556492,0.730185497470489
48201413203,0.23607647547797173,0.9875311720698254
48201413205,0.07918552036199095,0.6923076923076923
48201421206,0.2894393741851369,1.0
48201421801,0.10731244064577398,1.0
48201422200,0.3214967544864452,0.9599083619702177
48201422404,0.2143646408839779,0.8176795580110497
48201422800,0.16893203883495145,0.7644012944983819
48201422900,0.24190064794816415,0.6990640748740101
48201423100,0.16156282998944033,1.0
48201423301,0.13842482100238662,0.6009546539379474
48201451004,0.030338389731621937,0.8938156359393232
48201451404,0.1189663578742077,0.946855192588981
48201452102,0.045951859956236324,1.0
48201452501,0.07926829268292683,0.9634146341463414
48201522101,0.05632869449966865,0.6785950960901259
48201530702,0.1134453781512605,0.4362745098039216
48201531800,0.11683848797250859,0.3582474226804124
48201532200,0.12198795180722892,0.7582831325301205
48201533000,0.1931372549019608,0.7480392156862745
48201533301,0.18165627782724844,0.5369545859305432
48201534002,0.0054017555705604325,0.35178933153274816
48201541702,0.10477787091366303,0.9136630343671417
48201543202,0.0672316384180791,0.5853107344632769
48201211102,0.1121751025991792,0.5253077975376197
48201212300,0.19583333333333333,0.584375
48201220400,0.15077319587628865,0.41559278350515466
48201221400,0.21998913633894623,0.6072786529060293
48201222300,0.04344729344729345,0.25
48201230100,0.14985590778097982,0.6974063400576369
48201231500,0.09081081081081081,0.4097297297297297
48201231600,0.07552320291173795,0.2684258416742493
48201232703,0.08470588235294117,0.9564705882352941
48201233200,0.03427638737758433,0.1822633297062024
48201310400,0.09334248455730954,0.5888812628689087
48201310700,0.042976266837716486,0.31237973059653623
48201320500,0.0,0.14488188976377953
48201320602,0.13127930341594105,0.580040187541862
48201321302,0.024208566108007448,0.3202979515828678
48201324200,0.07167235494880546,0.23890784982935154
48201330303,0.006657156443176415,0.6238706609605326
48201333203,0.2765509989484753,0.6351209253417456
48201333204,0.1376037959667853,1.0
48201340502,0.03609756097560975,0.8146341463414634
48201422405,0.3274058577405858,1.0
48201423001,0.1875,0.9468283582089553
48201423002,0.24112303881090008,0.8711808422791082
48201432101,0.17962835512732278,0.856159669649002
48201433506,0.19208211143695014,1.0
48201450600,0.07612456747404844,0.6013071895424836
48201451401,0.07705779334500876,0.5878575598365441
48201451406,0.06998738965952081,0.8253467843631778
48201451903,0.2633085289066972,0.9811104751001717
48201452002,0.1597911227154047,1.0
48201520601,0.18609625668449198,0.7572192513368984
48201522402,0.07288135593220339,0.48559322033898306
48201533302,0.12076455256298871,0.3735881841876629
48201542500,0.03512623490669594,0.5801317233809001
48201551502,0.058399423215573176,0.31074260994953135
48201210700,0.03597122302158273,0.40184994861253853
48201220100,0.0,0.34330985915492956
48201221701,0.09919177075679647,0.429096252755327
48201311400,0.1127659574468085,0.5957446808510638
48201311501,0.09938524590163934,0.36885245901639346
48201321001,0.10426540284360189,0.6037914691943128
48201333201,0.0678154530294608,0.5886603668704836
48201333600,0.022885572139303482,0.1771144278606965
48201333905,0.014164305949008499,0.0906515580736544
48201334003,0.08231569425599276,0.5205789235639982
48201413204,0.27349228611500703,0.9453015427769986
48201413206,0.04825174825174825,0.7377622377622378
48201420200,0.17341040462427745,0.605009633911368
